Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/1st_Copy_URL_link_location""), ""Copy Title/URL"")",Chrome 95.0.4638.69,"Click on the ""Copy Title/URL"" option present on the 1st attribute table and validate the text",,2021-11-16 16:09:58,2021-11-16 16:09:58,0.424s,PASSED
"click(findTestObject(""Object Repository/Search_Result_Page_OR/1st_Copy_URL_link_location""))",Chrome 95.0.4638.69,,,2021-11-16 16:09:58,2021-11-16 16:09:59,0.482s,PASSED
"verifyElementText(findTestObject(""Object Repository/Search_Result_Page_OR/1st_Copy_URL_link_location""), ""Copied!"")",Chrome 95.0.4638.69,,,2021-11-16 16:09:59,2021-11-16 16:09:59,0.525s,PASSED
data = getSystemClipboard().getData(stringFlavor),Chrome 95.0.4638.69,Get the data from the clipboard and print,,2021-11-16 16:09:59,2021-11-16 16:10:00,0.142s,PASSED
out.println(data),Chrome 95.0.4638.69,,,2021-11-16 16:10:00,2021-11-16 16:10:00,0.000s,PASSED
istitlePresent = data.contains(title),Chrome 95.0.4638.69,"To verify whether the copied text contains ""Title"" and ""URL"" of the 1st link or not",,2021-11-16 16:10:00,2021-11-16 16:10:00,0.000s,PASSED
out.println(istitlePresent),Chrome 95.0.4638.69,,,2021-11-16 16:10:00,2021-11-16 16:10:00,0.002s,PASSED
isurlPresent = data.contains(url),Chrome 95.0.4638.69,,,2021-11-16 16:10:00,2021-11-16 16:10:00,0.000s,PASSED
out.println(istitlePresent),Chrome 95.0.4638.69,,,2021-11-16 16:10:00,2021-11-16 16:10:00,0.000s,PASSED
"linkTitle = getText(findTestObject(""Object Repository/Search_Result_Page_OR/Search_Area""))",Chrome 95.0.4638.69,Verify opening of new tab on click,,2021-11-16 16:10:00,2021-11-16 16:10:00,0.383s,PASSED
"click(findTestObject(""Search_Result_Page_OR/Search_Area""))",Chrome 95.0.4638.69,,,2021-11-16 16:10:00,2021-11-16 16:10:01,0.535s,PASSED
switchToWindowIndex(1),Chrome 95.0.4638.69,,,2021-11-16 16:10:01,2021-11-16 16:10:01,0.041s,PASSED
windowTitle = getWindowTitle(),Chrome 95.0.4638.69,,,2021-11-16 16:10:01,2021-11-16 16:10:07,6.278s,PASSED
"verifyMatch(windowTitle, linkTitle, true)",Chrome 95.0.4638.69,,,2021-11-16 16:10:07,2021-11-16 16:10:07,0.003s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-11-16 16:10:07,2021-11-16 16:10:08,0.777s,PASSED
,,,,,,,
Test Cases/TC-04-VerifyApplicationNotes,Chrome 95.0.4638.69,,,2021-11-16 16:10:08,2021-11-16 16:13:20,3m - 12.776s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-OptionsOfResources""), [""OptionToCheck"":ApplicationNoteXpath, ""WordToVerify"":Word1ToVerify, ""expectedWord5"":expectedWord], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:10:09,2021-11-16 16:12:53,2m - 43.956s,PASSED
switchToWindowIndex(0),Chrome 95.0.4638.69,,,2021-11-16 16:12:53,2021-11-16 16:12:53,0.019s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-16 16:12:53,2021-11-16 16:12:53,0.000s,PASSED
"xpath(""//*[@id='second-search-section']/div[2]/div/div[1]/div[2]/div"")).click()",Chrome 95.0.4638.69,,,2021-11-16 16:12:53,2021-11-16 16:12:53,0.457s,PASSED
Thread.sleep(3000),Chrome 95.0.4638.69,,,2021-11-16 16:12:53,2021-11-16 16:12:56,3.006s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet1ToCheck, ""WordToBePresent"":Word1ToBePresent, ""DynamicLinks"":DynamicLinks1, ""LinkToCheck"":PlatformLink5, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:12:56,2021-11-16 16:13:05,8.416s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet2ToCheck, ""WordToBePresent"":Word2ToBePresent, ""DynamicLinks"":DynamicLinks2, ""LinkToCheck"":ProductLink1, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:13:05,2021-11-16 16:13:13,8.390s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet3ToCheck, ""WordToBePresent"":Word3ToBePresent, ""DynamicLinks"":DynamicLinks3, ""LinkToCheck"":TagLink1, ""expectedsearchedText1"":Text5, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:13:13,2021-11-16 16:13:20,7.256s,PASSED
,,,,,,,
Test Cases/TC-05-VerifyErrorMessage,Chrome 95.0.4638.69,,,2021-11-16 16:13:20,2021-11-16 16:16:18,2m - 57.821s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-OptionsOfResources""), [""OptionToCheck"":ErrorMessageXpath, ""WordToVerify"":Word_1ToVerify, ""expectedWord5"":expectedWord_1], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:13:24,2021-11-16 16:15:54,2m - 29.336s,PASSED
switchToWindowIndex(0),Chrome 95.0.4638.69,,,2021-11-16 16:15:54,2021-11-16 16:15:54,0.027s,PASSED
driver = getWebDriver(),Chrome 95.0.4638.69,,,2021-11-16 16:15:54,2021-11-16 16:15:54,0.001s,PASSED
"xpath(""//*[@id='second-search-section']/div[2]/div/div[1]/div[2]/div"")).click()",Chrome 95.0.4638.69,,,2021-11-16 16:15:54,2021-11-16 16:15:54,0.457s,PASSED
Thread.sleep(3000),Chrome 95.0.4638.69,,,2021-11-16 16:15:54,2021-11-16 16:15:57,3.008s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet_1ToCheck, ""WordToBePresent"":Word_1ToBePresent, ""DynamicLinks"":DynamicLinks_1, ""LinkToCheck"":PlatformLink_4, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:15:57,2021-11-16 16:16:04,6.188s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet_2ToCheck, ""WordToBePresent"":Word_2ToBePresent, ""DynamicLinks"":DynamicLinks_2, ""LinkToCheck"":ProductLink_1, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:16:04,2021-11-16 16:16:11,7.893s,PASSED
"callTestCase(findTestCase(""CommonTestCases/TC-DynamicNavigationLinks""), [""FacetToCheck"":Facet_3ToCheck, ""WordToBePresent"":Word_3ToBePresent, ""DynamicLinks"":DynamicLinks_3, ""LinkToCheck"":TagLink_2, ... ], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-11-16 16:16:11,2021-11-16 16:16:18,6.846s,PASSED
